17.07.2020 00:00:00;AES(Lot:121695.44 Maliyet:0.008327), AFA(Lot:6234.67 Maliyet:0.081268), AFS(Lot:33069.8 Maliyet:0.030643), AFT(Lot:16155.31 Maliyet:0.062726), NAKİT(Lot:6586.83 Maliyet:1), ;0;10133.58
20.07.2020 00:00:00;ACC(Lot:214.98 Maliyet:2.357813), AES(Lot:244190.27 Maliyet:0.008303), AFA(Lot:12454.77 Maliyet:0.081395), AFS(Lot:65794.13 Maliyet:0.030816), AFT(Lot:32310.95 Maliyet:0.06275), AFV(Lot:10278.37 Maliyet:0.049315), AOY(Lot:5519.02 Maliyet:0.091842), DBA(Lot:9028.5 Maliyet:0.056142), FIB(Lot:15167.36 Maliyet:0.033419), GBC(Lot:13744.35 Maliyet:0.036879), ;3.98;10137.56
21.07.2020 00:00:00;ACC(Lot:216.03 Maliyet:2.357813), AES(Lot:245293.2 Maliyet:0.008306), AFA(Lot:12427.9 Maliyet:0.081969), AFS(Lot:64972.43 Maliyet:0.031358), AFT(Lot:31643.12 Maliyet:0.064387), AFV(Lot:10266.9 Maliyet:0.049611), AOY(Lot:5501.62 Maliyet:0.092582), DBA(Lot:10398.32 Maliyet:0.048984), GBC(Lot:13596.84 Maliyet:0.037461), GBG(Lot:12054.23 Maliyet:0.042255), ;49.47;10187.03
22.07.2020 00:00:00;AES(Lot:60376.15 Maliyet:0.008499), AFA(Lot:6245.2 Maliyet:0.082165), AFV(Lot:10316.38 Maliyet:0.04974), AK3(Lot:206.85 Maliyet:2.480679), AKU(Lot:27679.9 Maliyet:0.074153), ALC(Lot:96165.08 Maliyet:0.021344), FYD(Lot:895.67 Maliyet:0.572909), GAE(Lot:56474 Maliyet:0.036345), GHS(Lot:551.98 Maliyet:1.859264), GSP(Lot:13965.19 Maliyet:0.036744), ;75.71;10262.74
23.07.2020 00:00:00;AES(Lot:60761.46 Maliyet:0.008495), AFA(Lot:6261.52 Maliyet:0.082435), AFV(Lot:10410.4 Maliyet:0.049582), AK3(Lot:206.88 Maliyet:2.495009), AKU(Lot:23719.23 Maliyet:0.074725), ALC(Lot:96058.17 Maliyet:0.021494), FYD(Lot:2297.76 Maliyet:0.576471), GAE(Lot:56350.28 Maliyet:0.03664), GHS(Lot:275.99 Maliyet:1.870214), GSP(Lot:14001.21 Maliyet:0.036866), ;60.63;10323.37
24.07.2020 00:00:00;AFA(Lot:6261.52 Maliyet:0.082435), AFV(Lot:10410.4 Maliyet:0.049582), ALC(Lot:24014.54 Maliyet:0.021494), DAH(Lot:2184.62 Maliyet:0.236274), DPT(Lot:434.7 Maliyet:1.187404), DZE(Lot:27254.99 Maliyet:0.075754), FYD(Lot:3581.58 Maliyet:0.576471), GAE(Lot:56350.28 Maliyet:0.03664), GHS(Lot:551.99 Maliyet:1.870214), GSP(Lot:14001.21 Maliyet:0.036866), ;-0;10323.37
27.07.2020 00:00:00;DAH(Lot:4354.35 Maliyet:0.237663), DPT(Lot:870.13 Maliyet:1.189319), DZE(Lot:13651.89 Maliyet:0.075804), GHS(Lot:275.08 Maliyet:1.881027), NAKİT(Lot:6726.64 Maliyet:1), ;25.3;10348.68
28.07.2020 00:00:00;AES(Lot:120857.37 Maliyet:0.008468), AFS(Lot:16094.55 Maliyet:0.031794), DAH(Lot:4446.54 Maliyet:0.230161), DZE(Lot:13941.54 Maliyet:0.073408), NAKİT(Lot:6652.23 Maliyet:1), ;-114.47;10234.2
29.07.2020 00:00:00;AES(Lot:74994.6 Maliyet:0.008439), NAKİT(Lot:9568.74 Maliyet:1), ;-32.58;10201.62
30.07.2020 00:00:00;AES(Lot:120886.62 Maliyet:0.008439), DBA(Lot:19110.96 Maliyet:0.053381), FIB(Lot:27895.39 Maliyet:0.036571), GBC(Lot:12870.76 Maliyet:0.039631), NAKİT(Lot:6631.05 Maliyet:1), ;0;10201.62
