Tarih;Sepet İçeriği;Toplam Bakiye
2019-07-26;AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU(538) : 0.20422  ,  AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.04882  ,  İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.13103  ,  GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(697) : 0.07565  ,  HSBC PORTFÖY DEĞİŞKEN FON(740) : 0.0824  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.45788  ,  ;10360.078987737836
2019-07-29;AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU(538) : 0.21  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.04  ,  GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(697) : 0.11  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.42  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.22  ,  ;10364.511775111438
2019-07-30;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.17  ,  DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.29  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.04  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.49  ,  ;10359.858720308623
2019-07-31;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.94  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.04  ,  ;10362.551181944944
2019-08-01;İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.99  ,  ;10369.07123649441
2019-08-02;ALBARAKA PORTFÖY KATILIM FONU(895) : 0.23  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.63  ,  TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU(955) : 0.06  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.07  ,  ;10473.844897624895
2019-08-05;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.20223  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.57957  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.03184  ,  TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU(955) : 0.05267  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.13369  ,  ;10511.293419629637
2019-08-06;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.98  ,  ;10490.075918288174
2019-08-07;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.1039  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.38848  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.11931  ,  QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU(644) : 0.18296  ,  HSBC PORTFÖY ÇOKLU VARLIK ÜÇÜNCÜ DEĞİŞKEN FON(731) : 0.10893  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.09642  ,  ;10527.78635599861
2019-08-08;FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.15696  ,  QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU(644) : 0.36414  ,  HSBC PORTFÖY ÇOKLU VARLIK ÜÇÜNCÜ DEĞİŞKEN FON(731) : 0.06488  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.27954  ,  TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU(955) : 0.13448  ,  ;10488.972415178176
2019-08-09;FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.0452  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.07343  ,  QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU(644) : 0.27337  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.60801  ,  ;10495.985664344222
2019-08-15;FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.30085  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.69915  ,  ;10521.893061214349
2019-08-16;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.98  ,  ;10556.570858223586
2019-08-19;ALBARAKA PORTFÖY KATILIM FONU(895) : 0.03063  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.26168  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.37054  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.33715  ,  ;10571.011915134155
2019-08-20;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.2186  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.55584  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.22555  ,  ;10595.666084491377
2019-08-21;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.97  ,  ;10643.524632255334
2019-08-22;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.13335  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.39655  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.09792  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.03039  ,  ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)(1022) : 0.34179  ,  ;10645.000216657747
2019-08-23;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.3  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.14  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.15  ,  ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)(1022) : 0.4  ,  ;10708.623411408778
2019-08-26;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.21358  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.1068  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.122  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.09236  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.0587  ,  ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)(1022) : 0.40655  ,  ;10717.525481179799
2019-08-27;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.1919  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.11464  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.0778  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.21716  ,  ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)(1022) : 0.3985  ,  ;10797.331180817175
2019-08-28;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.14  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.32  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.18  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.13  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.08  ,  ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)(1022) : 0.14  ,  ;10834.809797170103
2019-08-29;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.23546  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.26729  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.3667  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.13055  ,  ;10810.940139009916
2019-09-02;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.11775  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.06079  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.20963  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.18274  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.42909  ,  ;10836.538276888712
2019-09-03;FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.07  ,  FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU(636) : 0.03  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.1  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.06  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.72  ,  ;10835.571525206811
2019-09-04;FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.2522  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.62403  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.12378  ,  ;10841.262799966576
2019-09-05;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.19  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.12  ,  HSBC PORTFÖY DEĞİŞKEN FON(740) : 0.03  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.4  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.25  ,  ;10845.589994607335
2019-09-06;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.96  ,  ;10856.75741232706
2019-09-09;ALBARAKA PORTFÖY KATILIM FONU(895) : 0.70557  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.18666  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.10778  ,  ;10869.331719631848
2019-09-10;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.14  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.15  ,  HSBC PORTFÖY DEĞİŞKEN FON(740) : 0.07  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.49  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.12  ,  ;10904.220761146144
2019-09-11;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.89  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.03  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.06  ,  ;10911.229924030553
2019-09-12;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.09123  ,  İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.06554  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.84323  ,  ;10915.06445084652
2019-09-13;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.13  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.72  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.15  ,  ;10933.773312782398
2019-09-16;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.10422  ,  HSBC PORTFÖY DEĞİŞKEN FON(740) : 0.06999  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.22368  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.60211  ,  ;10955.904662769633
2019-09-17;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.1  ,  AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.41  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.24  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.23  ,  ;10924.506392117306
2019-09-18;İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.79132  ,  TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU(955) : 0.14481  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.06387  ,  ;10906.777139390846
2019-09-19;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.09688  ,  İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.15971  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.31888  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.38942  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.0351  ,  ;10847.7344168724
2019-09-20;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.47  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.28  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.24  ,  ;10873.31498448418
2019-09-23;GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.37414  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.50284  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.12302  ,  ;10914.677406640936
2019-09-24;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.99  ,  ;10944.365603992137
2019-09-25;AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU(538) : 0.31577  ,  AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.10533  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.07406  ,  QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU(644) : 0.05985  ,  GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(697) : 0.19323  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.1111  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.14066  ,  ;10949.314366801436
2019-09-26;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.45  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.33  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.21  ,  ;10977.570797853848
2019-09-27;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.44655  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.32996  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.07995  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.14355  ,  ;10978.164653668744
2019-09-30;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.42  ,  İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.03  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.16  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.2  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.17  ,  ;11007.039564356352
2019-10-01;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.97  ,  ;11004.884181991943
2019-10-02;FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.85  ,  HSBC PORTFÖY DEĞİŞKEN FON(740) : 0.12  ,  ;11008.268015341888
2019-10-03;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.06  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.19  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.12  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.6  ,  ;10994.47283959676
2019-10-04;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.07  ,  İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.17  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.19  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.05  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.5  ,  ;10992.590778518048
2019-10-07;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.11  ,  İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.08  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.1  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.42  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.28  ,  ;11006.665096541572
2019-10-08;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.9  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.05  ,  ;11021.138097194751
2019-10-09;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.22  ,  QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU(644) : 0.19  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.53  ,  TEB PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU(955) : 0.06  ,  ;11024.504490019612
2019-10-10;İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.10123  ,  İŞ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(803) : 0.0879  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.55841  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.1633  ,  ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)(1022) : 0.08915  ,  ;11024.433270676871
2019-10-11;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.89  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.03  ,  ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ)(1022) : 0.03  ,  ;11055.010841602032
2019-10-14;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.06701  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.48741  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.03166  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.41392  ,  ;11058.001042941449
2019-10-15;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.31392  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.14576  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.54032  ,  ;10876.786687454127
2019-10-16;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.24  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.15  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.61  ,  ;10919.404820048236
2019-10-17;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.16  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.38  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.45  ,  ;10848.52608832437
2019-10-18;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.12247  ,  AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU(538) : 0.03892  ,  QNB FINANS PORTFÖY EUROBOND BORÇLANMA ARAÇLARI FONU(644) : 0.0558  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.03827  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.65899  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.08556  ,  ;10887.631750477047
2019-10-21;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.40608  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.06033  ,  ALBARAKA PORTFÖY KATILIM FONU(895) : 0.08339  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.19389  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.08987  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.16644  ,  ;10959.977835977275
2019-10-22;ALBARAKA PORTFÖY KATILIM FONU(895) : 0.1475  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.25628  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.59621  ,  ;10970.972333621688
2019-10-23;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.08656  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.14414  ,  İŞ PORTFÖY TEMA DEĞİŞKEN FON(948) : 0.7693  ,  ;11025.366399131266
2019-10-24;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.29  ,  İSTANBUL PORTFÖY YABANCI (GELİŞMEKTE OLAN PİYASALAR) BORÇLANMA ARAÇLARI FONU(551) : 0.13  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.26  ,  GARANTİ PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ) FONU(697) : 0.1  ,  HSBC PORTFÖY ÇOKLU VARLIK ÜÇÜNCÜ DEĞİŞKEN FON(731) : 0.22  ,  ;11131.631779539282
2019-10-25;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.43  ,  GEDİK PORTFÖY BİRİNCİ SERBEST (DÖVIZ) FON(661) : 0.09  ,  HSBC PORTFÖY DEĞİŞKEN FON(740) : 0.1  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.37  ,  ;11155.8724061926
2019-10-28;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.47  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.17  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.35  ,  ;11168.570321597212
2019-10-30;AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU(538) : 0.11845  ,  AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.33277  ,  HSBC PORTFÖY DEĞİŞKEN FON(740) : 0.03269  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.43677  ,  ZİRAAT PORTFÖY İKİNCİ DEĞİŞKEN FON(1019) : 0.07932  ,  ;11165.485695624928
2019-10-31;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.12  ,  AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU(538) : 0.45  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.37  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.05  ,  ;11105.596023006301
2019-11-01;AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.26  ,  ÜNLÜ PORTFÖY ÜÇÜNCÜ DEĞIŞKEN FON(915) : 0.48  ,  İŞ PORTFÖY TEMA DEĞİŞKEN FON(948) : 0.17  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.09  ,  ;11079.748145535039
2019-11-04;ALBARAKA PORTFÖY KATILIM FONU(895) : 0.27  ,  İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU(926) : 0.56  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.16  ,  ;11087.690290948925
2019-11-05;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.17511  ,  AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU(540) : 0.15829  ,  İŞ PORTFÖY TEMA DEĞİŞKEN FON(948) : 0.04949  ,  TACİRLER PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(953) : 0.57474  ,  İŞ PORTFÖY ALTIN FONU(963) : 0.04236  ,  ;11023.802526390773
2019-11-06;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.59206  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.21449  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.19344  ,  ;11025.637413796752
2019-11-07;ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON(514) : 0.3787  ,  GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON(614) : 0.27428  ,  FİBA PORTFÖY DEĞİŞKEN FON(630) : 0.27409  ,  QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON(639) : 0.07293  ,  ;11057.416826175075
